BertzCT,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3v,Chi4n,EState_VSA1,EState_VSA2,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HallKierAlpha,HeavyAtomMolWt,Kappa3,MaxAbsEStateIndex,MinEStateIndex,NumHeteroatoms,PEOE_VSA10,PEOE_VSA14,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA10,SMR_VSA5,SlogP_VSA3,VSA_EState9,fr_COO,fr_COO2,EC1,EC2
239.5202995,5.574586063,3.524373995,3.524373995,2.24972252,2.24972252,1.897772934,1.120915327,6.103966388,5.749511833,142.0742276,1.25,1.833333333,2.333333333,-1.68,132.078,1.277891157,9.086419753,-0.290816836,2,0.0,0.0,12.13273414,24.74385761,0.0,0.0,6.103966388,0.0,35.66666667,0,0,1,1
59.81353753,3.680739213,1.962071797,1.962071797,1.077350269,1.077350269,0.35739023,0.0,12.01114612,0.0,88.01604399,1.6,2.6,2.6,-0.57,84.03,1.47,9.96196712,-1.041666667,3,12.20793278,5.969305288,0.0,0.0,0.0,5.969305288,6.103966388,4.794537184,22.0,1,1,1,1
392.1134351,7.259037475,4.54660986,4.54660986,3.494365704,3.494365704,2.597533498,1.936111431,0.0,17.91984529,230.0902715,1.166666667,1.933333333,2.6,-2.14,216.108,1.680435834,10.06351064,-1.04626286,6,5.752853607,0.0,0.0,17.69618563,12.84164325,5.783244946,12.84164325,4.794537184,51.83333333,0,0,1,1
40.15772188,2.77005561,1.691011045,1.691011045,1.101981808,1.101981808,0.513893756,0.078092629,0.0,6.420821623,77.02992022,1.833333333,2.0,2.0,-0.24,70.096,3.92,9.4907403704,0.361111111,2,0.0,0.0,6.9237372,6.9237372,6.420821623,0.0,13.34455882,0.0,21.66666667,0,0,1,1
139.1113374,5.947264863,4.04660986,4.04660986,3.310756144,3.310756144,1.711953101,0.92441103,12.01114612,0.0,191.0582431,1.625,2.375,2.875,-0.61,182.114,4.241724663,10.22080263,-0.959212963,4,6.041840829,5.969305288,0.0,0.0,0.0,18.59809444,12.46266245,4.794537184,22.41101852,1,1,0,1
346.2208898,7.112590865,4.435575305,5.985558532,2.514181782,3.489439782,1.86705949,1.116432633,26.40840207,24.03987866,174.1116757,1.583333333,2.166666667,2.666666667,-1.3,160.084,1.686939792,10.74091167,-4.95517236,7,0.0,66.94958561,0.0,0.0,0.0,13.79200241,25.3043057,9.589074368,31.83333333,1,1,0,1
118.9162238,3.060660172,1.281284334,2.816708822,0.904234251,0.904234251,0.368487295,0.0,7.595762327,0.0,117.0578492,1.333333333,1.333333333,1.333333333,0.02,106.06,7.778571429,9.855740741,-4.263888889,5,0.0,7.595762327,0.0,0.0,0.0,7.595762327,0.0,4.565048285,24.16666667,0,0,1,0
1273.329426,18.63171317,11.42446827,14.72611861,9.645989721,12.67463475,9.965617272,3.29695309,84.55497195,47.52525813,614.1472675,1.0,1.620689655,2.275862069,-2.44,580.384,7.32421875,12.65347189,-5.572895809,28,36.25988634,23.46809137,0.0,6.420821623,37.09900013,69.14135342,49.58937636,50.69749222,103.9914805,0,0,1,1
162.2230164,4.180739213,2.766882893,3.125730372,1.816576821,2.82036514,1.101981808,0.235838286,13.92666351,0.0,132.0534921,1.714285714,2.142857143,2.142857143,-0.09,124.055,3.848565935,9.931102608,-4.537174194,7,0.0,13.92666351,0.0,0.0,0.0,13.92666351,6.041840829,13.88333263,28.9860909,0,0,1,1
333.0200383,9.541713896,6.815766907,6.815766907,5.825958545,8.615766907,3.154874503,2.184298284,0.0,6.606881965,318.0456469,1.0625,1.625,2.125,-0.24,297.992,1.473735688,9.119537037,-0.727747372,2,0.0,0.0,18.19910121,44.94575136,12.13273414,0.0,53.37823529,0.0,41.83333333,0,0,1,1
180.8771238,5.574586063,3.045521327,3.045521327,2.446523685,2.446523685,1.521694161,0.895229535,5.969305288,0.0,148.0735589,1.272727273,1.909090909,2.454545455,-1.57,136.062,1.415744324,10.08581774,-0.922358277,2,0.0,5.969305288,30.33183534,11.6394716,6.076020107,5.969305288,6.420821623,11.21535881,33.5,1,1,1,0
145.8284896,4.03658126,2.816496581,2.816496581,1.822301623,1.822301623,0.98640468,0.174620426,11.72847016,12.96557803,164.0473441,1.666666667,2.333333333,2.555555556,-1.1,152.061,2.43495413,9.855740741,-1.132824074,5,6.041840829,5.969305288,0.0,6.420821623,0.0,11.75255023,18.88348408,9.589074368,36.08333333,1,1,1,1
1760.61252,24.42777712,15.16475322,20.67153876,12.74689395,17.57212881,11.22351172,6.255628099,90.65893834,53.78102731,665.1004138,1.01754386,1.701754386,2.385964912,-2.48,638.206,13.64953892,12.6421127,-5.558122239,29,30.45770638,23.46809137,25.60935935,0.0,37.09900013,69.14135342,64.25662157,50.69749222,108.2756293,0,0,0,1
133.7744375,3.27005561,2.189532624,2.189532624,1.285967068,1.285967068,0.594766312,0.253287798,18.04226063,0.0,132.0534921,1.75,2.125,2.5,-1.3,124.055,3.43,9.801944444,-1.414351852,6,6.041840829,12.0004198,0.0,0.0,0.0,12.0004198,12.46266245,4.794537184,35.16666667,1,1,1,1
162.1173001,4.825698503,2.536175465,2.536175465,1.654700538,1.654700538,1.191198503,0.655037349,5.969305288,5.563451492,130.1218464,1.5,2.1,2.3,-1.14,120.067,0.815764799,10.4875,-1.006481482,5,0.0,5.969305288,0.0,12.13273414,0.0,11.49787747,0.0,0.0,13.66666667,0,0,0,1
363.5586416,10.27296337,8.64561183,8.64561183,5.239190228,5.239190228,3.360525692,2.275101845,0.0,6.606881965,342.1162115,0.441176471,0.852941177,1.352941177,-0.44,320.121,14.42955284,11.08417562,0.172566526,4,0.0,0.0,46.26781064,32.73095847,0.0,0.0,70.81509819,17.9644751,48.0,0,0,1,1
637.1744408,7.613392203,4.162530305,4.162530305,2.634453445,2.634453445,1.619489217,1.081733811,37.31277424,11.66003334,370.0950822,1.6,2.2,2.6,-1.71,354.106,1.84535989,11.78835849,-1.079725529,10,12.20793278,0.0,0.0,6.066367069,18.18111669,0.0,24.9253249,9.843390349,44.33333333,0,0,1,1
1266.09481,19.25092709,15.06040191,16.32531298,11.62459267,13.59987293,10.3342349,7.383871569,15.64539425,24.03987866,602.35837,1.033898305,1.711864407,2.389830509,-3.493766234,547.306,25.41282255,12.28551262,-1.597021549,9,24.41586555,15.64539425,63.94760163,79.6774787,57.176338,15.64539425,71.13195343,17.9644751,85.29848543,0,0,1,1
272.1431148,5.109060905,3.179811727,3.179811727,2.293997469,2.293997469,1.735055235,1.122277226,12.01114612,6.420821623,164.0473441,1.363636364,2.090909091,2.545454546,-1.1,152.061,2.020321361,10.09087065,-1.301460297,5,12.33186756,5.969305288,0.0,6.9237372,6.420821623,12.25546581,24.53980033,9.589074368,41.66666667,1,1,1,1
715.9267987,11.26536198,7.98869347,7.98869347,6.525935007,6.525935007,4.351395024,2.569694053,0.0,11.98427311,343.0903311,1.076923077,1.923076923,2.461538462,-2.08,321.093,1.788506891,11.92314815,-0.054129884,4,5.749511833,0.0,12.13273414,26.97116649,11.98427311,16.87223022,12.46266245,0.0,53.0,0,0,1,1
237.5330614,4.715214055,2.801636245,2.801636245,2.676274069,2.676274069,1.204208933,0.361281666,5.969305288,11.31296333,153.0425931,1.0,1.9,2.3,-1.51,146.081,1.804460078,10.32791667,-0.933641975,4,0.0,5.969305288,12.13273414,12.13273414,0.0,5.969305288,0.0,0.0,33.25,1,1,1,0
730.3532093,14.03720036,9.163413311,12.22266122,6.261271941,9.003127505,7.566320187,3.067181417,15.64539425,5.563451492,427.0294149,0.740740741,1.181818182,1.925925926,-0.78,412.083,18.36090259,11.10921341,-5.053411242,9,0.0,15.64539425,46.59649855,73.14361574,0.0,15.64539425,73.14361574,17.9644751,53.19683973,0,0,0,1
1239.282494,17.58913105,9.649899936,12.67564179,7.392956802,10.21514036,7.647894581,3.312893014,95.63955417,0.0,614.1472675,1.078947368,1.736842105,2.342105263,-1.27,583.206,7.021945367,12.41283614,-5.59237418,23,36.56167277,29.43739666,0.0,6.420821623,19.18694784,29.43739666,49.58937636,31.96194817,112.6925029,1,1,1,1
1402.54709,18.42002907,12.85278951,15.47239761,9.126456595,12.13909364,7.501430416,4.001118461,100.5613386,0.0,603.0281135,0.85,1.55,2.25,-2.84,577.068,8.861137543,12.37585642,-5.758134447,22,36.56167277,27.30444293,0.0,0.0,19.18694784,27.52187926,100.2532532,41.55102254,97.64762034,1,1,1,1
86.10749561,4.701907263,2.268580801,2.268580801,1.670820393,1.670820393,0.770820393,0.262560609,5.689743398,11.72215889,150.0528234,1.3,1.8,2.0,-0.2,140.05,0.92905918,9.856041667,-0.502962963,3,0.0,0.0,0.0,6.9237372,14.09534397,0.0,13.02770359,0.0,26.33333333,0,0,1,1
1035.562064,17.74281982,12.04374679,15.06948864,9.394133355,12.22379496,6.25267736,3.272999783,101.9610511,0.0,484.238058,0.407692308,0.784615385,1.044642857,-1.38,448.215,6.74638406,12.41283614,-5.44742423,21,0.0,172.6085013,0.0,0.0,0.0,15.64539425,75.70690909,31.96194817,87.50999696,0,0,0,1
368.6299022,6.68507051,3.905330631,3.905330631,2.586096779,2.586096779,1.626853502,0.903958513,5.601050811,23.85541746,180.0898776,1.0,1.555555556,2.166666667,-1.97,168.111,1.578795481,11.63438028,-0.309487906,3,5.601050811,0.0,18.19910121,17.69618563,0.0,0.0,0.0,0.0,33.16666667,0,0,0,1
378.0184384,9.259838812,4.392858618,5.829901953,3.323218194,4.447088157,2.579511904,1.239132439,74.62554849,0.0,342.1162115,1.555555556,2.222222222,2.666666667,-0.24,320.121,3.201490511,11.74091167,-1.74412037,15,48.8317311,0.0,0.0,0.0,0.0,23.46809137,25.3043057,22.70133806,37.66666667,0,0,1,1
1809.997174,25.33846072,12.54003874,15.47239761,10.22291445,17.6318227,7.571552775,4.599154859,102.0603758,42.24492876,822.4051233,1.094339623,1.773584906,2.41509434,-2.97,764.489,13.58400699,12.61637891,-5.600135335,30,42.68070797,29.43739666,25.60935935,6.9237372,30.67817851,75.11065871,76.278494,55.4920294,114.6622429,1,1,0,0
2075.500366,34.94894517,23.92669888,29.03382325,17.14027181,21.30502486,14.44159381,6.208008741,84.55497195,12.96557803,1057.376175,1.03030303,1.690909091,2.327272727,-3.42,987.472,15.90085172,13.07188957,-5.577001456,28,36.25988634,23.46809137,105.4453378,44.94575136,37.09900013,69.14135342,134.8856594,50.69749222,127.6161895,0,0,1,1
633.3249851,10.75612661,5.985558532,5.985558532,4.248140504,4.248140504,2.837764085,1.642461515,42.39569259,16.1495363,308.0743467,1.142857143,1.857142857,2.428571429,-1.81,292.111,2.025663274,11.12942793,-1.343327664,12,24.17588835,0.0,0.0,0.0,6.420821623,5.783244946,24.85665557,9.531400138,61.81342782,0,0,1,1
374.4500235,10.18735917,7.227508761,7.227508761,5.126253366,5.126253366,4.351395024,2.331931072,0.0,12.3563938,288.1725446,1.5,2.086956522,2.782608696,-0.44,260.207,3.26101108,9.814236111,-0.118052012,1,5.749511833,0.0,38.49635634,94.92065849,0.0,0.0,83.84280178,6.420821623,33.67044692,0,0,1,1
171.9310205,7.506437715,2.068787725,2.068787725,1.345810454,1.345810454,1.020739643,0.0,12.01114612,5.907179729,114.0109586,1.25,1.8,2.3,-0.98,108.052,1.47,10.10185185,-0.933313492,3,6.286160523,0.0,0.0,12.99010427,0.0,12.31727504,30.70589228,4.794537184,34.16666667,0,0,0,1
194.3183856,6.112590865,3.966973507,3.966973507,2.514181782,2.514181782,1.819832899,0.896782603,29.87838906,18.59449685,188.1160924,1.153846154,1.923076923,2.384615385,-1.63,184.059,3.518164452,11.39595372,-1.86375,7,12.20793278,11.93861058,0.0,0.0,12.13273414,17.72185552,12.20793278,14.38361155,52.83333333,2,2,1,1
1004.58616,15.68797827,8.524346264,10.15111692,6.071114664,8.334214448,5.152948117,2.331931072,95.63955417,17.11221722,427.0198993,0.916666667,1.55,2.166666667,-1.3,412.083,3.129319161,11.39595372,-4.537174194,24,58.00469945,21.33513764,0.0,0.0,0.0,21.46325702,62.10730426,31.7901335,53.66666667,0,0,1,1
289.8900955,5.865696509,2.580464759,2.580464759,1.903627903,1.903627903,0.8989878607,0.973274801,12.01114612,0.0,152.0473441,1.4,1.6,1.9,-0.98,144.085,1.47,10.74091167,-0.792658245,3,6.041840829,5.969305288,0.0,6.9237372,0.0,5.969305288,18.88348408,4.794537184,29.33333333,1,1,0,1
118.9162238,4.680739213,2.274563865,2.274563865,1.457012673,1.457012673,0.804872614,0.461239621,12.01114612,12.17033346,132.0422587,2.0,2.6,2.6,-0.61,120.067,1.965638012,10.26453656,-0.933313492,4,6.041840829,5.969305288,0.0,19.38639965,0.0,5.969305288,18.88348408,4.794537184,26.83333333,1,1,1,1
714.3532093,11.61259087,7.108109461,7.108109461,4.359807077,4.359807077,3.569186222,2.483868872,17.28226861,11.16387794,324.2538689,1.363636364,2.045454546,2.636363636,-1.87,290.213,1.277623237,11.59927939,-0.695076058,10,18.31189916,5.689743398,0.0,0.0,18.18111669,11.16387794,49.07960067,14.19532284,55.90581131,0,0,0,1
371.0184384,7.002907755,4.473677693,6.48881839,3.084797511,3.084797511,2.241163074,1.920824339,13.92666351,35.79608044,260.0297186,1.32,1.9,2.5,-1.42,247.031,4.033201353,10.24353236,-4.326537226,11,17.77138427,0.0,12.13273414,18.19910121,34.47450585,18.94560963,12.52478801,0.0,43.19805556,0,0,1,1
276.6484617,4.466326495,2.973799594,2.973799594,2.002928916,2.002928916,0.966098748,0.503410847,0.0,0.0,122.0480128,1.0,1.571428571,1.857142857,-0.98,116.079,0.616663403,5.417453704,0.371481482,2,0.0,0.0,18.19910121,0.0,12.58659724,0.0,0.0,0.0,13.66666667,0,0,0,1
495.931456,10.77667556,7.079025681,7.079025681,5.837764471,5.837764471,4.710434918,3.715418686,0.0,5.749511833,308.1583511,0.80952381,1.619047619,2.190476191,-1.51,292.158,2.128881643,10.77667556,-0.293932387,3,11.49902367,0.0,12.13273414,80.45318764,6.420821623,0.0,6.420821623,4.794537184,43.33333333,0,0,1,0
914.0056621,12.45741478,7.59942312,10.25974594,5.574849024,8.28821393,5.018249561,2.834712842,38.42467993,12.2386844,389.0736491,1.181818182,1.854545455,2.424242424,-1.39,373.133,3.629203449,12.26195321,-4.670314757,13,24.17588835,7.822697123,0.0,0.0,6.420821623,24.80443784,24.85665557,13.8256584,51.62835566,0,0,0,1
70.09004635,2.77005561,1.65204574,3.101155374,1.084723626,2.337902193,0.341111516,0.0,12.01114612,0.0,111.0320284,2.0,2.2,2.2,-0.57,106.06,4.94,9.519305556,-1.180555556,4,6.041840829,5.969305288,0.0,6.9237372,0.0,5.969305288,6.041840829,4.794537184,19.73944444,1,1,1,1
396.0135696,7.147065708,4.304661212,5.829901953,3.729819435,4.48523529,2.579511904,1.077096429,54.20055068,0.0,348.0457626,1.085714286,1.785714286,2.285714286,-1.87,335.167,2.911616598,10.74091167,-4.730487804,15,18.31189916,13.79200241,0.0,0.0,12.26321064,27.52187926,24.41586555,13.8256584,47.25,0,0,0,1
2126.940396,31.55509832,21.67588457,27.1826701,16.47194386,21.85999964,14.30462627,6.692600305,84.55497195,71.40008435,1033.376175,0.766666667,0.791666667,1.3125,-3.22,963.45,20.62601662,12.7343883,-5.575925609,28,36.25988634,23.46809137,101.0933253,38.52492974,37.09900013,69.14135342,109.2023729,50.69749222,124.7384746,0,0,1,0
453.3049583,9.055460653,6.589760835,6.589760835,4.139951598,4.139951598,2.942856599,1.880875391,0.0,33.79196693,290.2245802,0.818181818,1.545454546,2.227272727,-2.95,275.041,2.010111972,12.0802039,-0.538553477,12,23.3452068,0.0,0.0,12.13273414,17.69618563,10.96924436,0.0,0.0,61.81342782,0,0,0,1
224.5324319,6.485269665,3.217863939,3.217863939,2.24972252,2.24972252,1.426673055,0.849495063,12.14580722,0.0,173.0086129,1.857142857,2.571428571,3.071428571,-0.57,162.084,3.422420004,10.42133409,-0.369814815,4,0.0,55.14562695,0.0,0.0,0.0,5.969305288,31.02274752,4.794537184,24.37717593,0,0,1,1
602.9804591,10.35984445,6.146218645,7.848912828,4.622330603,4.622330603,3.857457212,1.770578623,39.03150498,12.2386844,349.0562677,1.333333333,1.933333333,2.4,-1.63,333.104,4.196814349,11.74965775,-4.860265556,13,12.20793278,7.822697123,0.0,0.0,18.68403226,20.76713885,24.85665557,23.08626852,54.74269505,0,0,0,1
201.1594481,5.109060905,3.162530305,3.162530305,2.438991994,2.438991994,1.955132439,0.755126614,0.0,0.0,171.0058496,1.666666667,2.0,2.833333333,-0.2,162.084,6.47,8.95662037,0.291342593,3,0.0,0.0,0.0,0.0,0.0,20.92608366,6.103966388,4.794537184,35.16666667,0,0,1,1
69.33515885,2.64273441,1.766145489,1.766145489,1.009808669,1.009808669,0.405898139,0.0,12.07327168,0.0,92.04734412,1.5,1.666666667,1.666666667,-0.57,84.03,3.33347181,9.035908919,-1.257037037,3,12.71084835,5.969305288,0.0,0.0,0.0,5.969305288,0.0,4.794537184,17.16666667,1,1,1,1
487.0728097,8.582023005,5.138524125,6.668820868,3.675694287,4.182797872,2.3393674,1.193170758,44.52864632,22.39647083,308.040952,0.966666667,1.6,1.866666667,-1.75,295.079,4.33127341,11.31102833,-4.617566238,13,18.31189916,7.822697123,0.0,0.0,0.0,7.822697123,24.9253249,13.8256584,52.75433368,0,0,0,1
171.3673488,5.947264863,3.431698411,3.431698411,2.602857228,2.602857228,1.664651573,0.783339783,24.02229223,12.84164325,171.0531578,0.833333333,1.083333333,1.5,-1.1,162.08,6.07,10.23630212,-1.087602986,5,12.08368166,11.93861058,0.0,19.26246487,0.0,11.93861058,31.34614653,9.589074368,39.16666667,2,2,0,0
344.6327773,6.968432913,3.320085191,3.320085191,2.634453445,2.634453445,1.53955752,0.853593003,17.46832895,11.31296333,194.0426527,1.153846154,1.923076923,2.153846154,-1.91,184.059,2.358651237,10.37864182,-1.139725529,5,11.79135266,5.969305288,6.066367069,12.13273414,0.0,5.969305288,0.0,0.0,42.83333333,1,1,1,1
59.81353753,3.180739213,1.691011045,1.691011045,1.014211137,1.014211137,0.467829884,0.0,5.969305288,12.50431097,89.04767846,1.833333333,2.0,2.0,-0.57,82.038,1.72154519,9.645324074,-0.928240741,3,0.0,5.969305288,0.0,0.0,6.076020107,5.969305288,0.0,4.794537184,26.83333333,1,1,0,1
1685.119955,18.13666667,10.56142039,13.56195717,8.012199133,11.00863689,7.48345552,2.151882328,94.27131185,0.0,548.0808414,0.936708861,1.701754386,2.386970968,-2.48,526.111,6.772139179,12.1255101,-5.51641443,23,36.62379833,29.15783477,0.0,0.0,17.69618563,21.46325702,36.62379833,36.75648535,127.6161895,0,0,0,1
147.3551723,4.629427618,3.975043486,3.975043486,2.816314032,2.816314032,1.507704509,0.660681189,18.6187522,19.68598479,148.0735589,1.75,2.125,2.5,-0.9,136.062,2.941271989,10.66490741,-1.667416856,5,0.0,62.79260201,0.0,0.0,0.0,6.410095306,18.6287544,9.531400138,35.16666667,0,0,0,1
440.0861905,7.613392203,4.381526895,5.874101497,2.76246826,4.448645029,2.373199203,1.276159717,29.84358266,6.420821623,265.9592697,1.619047619,2.090909091,2.619047619,-0.01,257.971,3.003174324,10.33184335,-4.781294419,12,12.33186756,7.822697123,0.0,0.0,0.0,7.822697123,24.91878113,13.8256584,42.23503401,0,0,0,1
1005.138494,18.37094236,12.62984502,12.62984502,10.55141702,10.55141702,7.816511414,5.556316996,74.62554849,0.0,504.1690349,0.804878049,1.317073171,1.829268293,-0.64,472.182,6.400821623,9.838983135,-1.506372538,11,48.8317311,0.0,0.0,6.9237372,0.0,0.0,71.63486901,14.21058886,74.08333333,0,0,1,1
579.6700656,14.18937152,7.866888532,10.86741508,5.004839688,6.045439031,3.86436086,2.53428118,82.44824561,0.0,468.0070078,0.545454546,0.818181818,1.227272727,-0.56,435.18,21.53353696,12.33403148,-5.500253998,15,61.03966388,15.64539425,0.0,0.0,0.0,15.64539425,61.41178456,31.96194817,79.82218732,0,0,1,1
150.2557124,5.112590865,3.431698411,3.431698411,2.816314032,2.816314032,1.720116264,1.521045585,0.0,6.606881965,150.0528234,1.454545455,2.272727273,3.0,-0.2,140.05,1.333916224,10.74091167,0.514722222,5,0.0,0.0,0.0,0.0,0.0,0.0,25.3043057,4.736862954,31.50620512,0,0,1,1
1202.056427,18.04735027,11.89316272,13.38860783,7.849258173,10.70084927,7.491797968,3.756846925,100.4370875,0.0,607.0815697,1.055555556,1.722222222,2.37037037,-1.87,580.139,7.254699658,12.37585642,-5.568214542,23,36.56167277,21.33513764,0.0,0.0,0.0,27.45975371,62.10730426,41.55102254,91.36884044,0,0,1,1
737.4010055,11.17052241,7.713327954,7.713327954,5.825958545,5.825958545,3.971575663,2.316482363,42.71317219,11.49902367,336.0478941,1.125,1.833333333,2.466666667,-1.59,320.121,3.69732675,11.53355584,-1.197426103,7,0.0,5.969305288,0.0,6.420821623,13.34455882,17.72185552,30.64376672,14.38361155,59.23775698,1,1,1,1
397.3782531,7.468432913,4.166502219,5.829901953,3.174423704,4.767902778,2.588099173,1.447840213,0.0,5.749511833,222.0528234,1.363636364,2.045454546,2.454545455,-1.89,212.116,2.976185124,10.33300249,0.04253614,3,5.749511833,0.0,18.21840728,12.15204021,0.0,11.56648989,25.68328649,6.420821623,28.33333333,0,0,1,1
289.7237977,7.613392203,5.428734263,5.428734263,3.694047167,4.867435397,3.127375505,2.569694053,37.31277424,6.606881965,260.0297186,1.285714286,1.857142857,2.428571429,-1.1,247.031,3.070998764,12.64290968,-1.002013889,7,30.64376672,0.0,0.0,0.0,0.0,5.783244946,24.53980033,4.794537184,54.33333333,0,0,0,0
145.3883389,5.609060905,2.836398738,2.836398738,1.636537823,1.636537823,0.946054734,0.303033666,6.103966388,19.13166998,148.0735589,1.5,2.166666667,2.833333333,-0.42,140.05,1.074893623,10.24874528,-0.854852109,6,6.103966388,86.74681949,0.0,0.0,0.0,0.0,24.41586555,4.794537184,34.41666667,0,0,0,1
1239.282494,16.09866187,10.15111692,10.15111692,11.00863689,11.00863689,7.914541993,3.408510786,5.969305288,30.65062683,477.054961,1.090909091,1.777777778,2.333333333,-1.3,435.18,5.863728814,11.5263265,-1.439085762,13,24.35373999,5.969305288,0.0,13.8474744,6.420821623,11.75255023,69.03104146,9.589074368,73.5,1,1,1,1
72.58027135,3.180739213,2.081213825,2.081213825,1.71923898,1.71923898,0.368487295,0.0,5.689743398,5.55923663,105.0316941,1.571428571,2.0,2.0,-1.14,96.041,1.67,9.553611111,-0.447962963,4,5.55923663,5.689743398,6.066367069,12.84164325,0.0,0.0,0.0,0.0,22.0,0,0,1,1
202.2149912,5.574586063,3.56200947,3.56200947,2.719449317,2.719449317,1.633047961,0.755126614,18.1151125,13.02770359,171.0531578,1.375,2.0,2.5,-1.81,162.084,1.581758759,10.47726852,-1.595988022,6,0.0,5.969305288,0.0,6.420821623,6.420821623,12.04532539,19.26246487,14.32593732,45.33333333,1,1,1,1
268.0407971,5.91279002,3.336269615,3.336269615,2.354754962,2.354754962,1.384192069,0.600022505,5.969305288,17.06247516,164.0473441,1.5,2.1,2.5,-1.71,156.096,1.788506891,10.11287037,-0.859166667,3,0.0,5.969305288,6.066367069,18.19910121,0.0,5.969305288,6.420821623,11.21535881,37.16666667,1,1,1,1
1123.772869,15.40461586,10.82741962,12.98083525,9.422922076,10.71515728,6.472940252,3.799632621,89.2498947,11.53609855,536.0444559,0.860465116,1.317073171,1.975609756,0.14,508.12,4.828717021,12.15360493,-5.51641443,17,0.0,15.64539425,0.0,0.0,0.0,15.64539425,98.51004699,22.70133806,77.70384636,0,0,0,1
133.7744375,4.914213562,2.722704946,3.713500452,1.834504136,2.846245359,1.159372183,0.25470308,15.64539425,0.0,147.0479756,1.5,2.083333333,2.416666667,0.06,138.058,2.70130355,9.626875,-5.066255336,9,0.0,15.64539425,0.0,0.0,0.0,15.64539425,6.103966388,17.9644751,22.50620512,0,0,0,1
396.0135696,9.952397498,5.829901953,5.829901953,4.545034953,4.545034953,2.842748001,1.928545631,36.80985867,0.0,204.0898776,1.333333333,2.0,2.583333333,-1.59,192.129,3.848565935,11.75507881,-1.710648148,9,18.31189916,5.969305288,0.0,0.0,0.0,5.969305288,36.80985867,9.531400138,62.66666667,1,1,1,1
170.3657024,6.968432913,3.675670458,3.675670458,2.586853968,2.586853968,1.507704509,1.010718338,12.01114612,35.95454174,164.0473441,1.2,1.9,2.2,-0.08,156.062,3.53877203,9.912131047,-1.59287037,7,6.041840829,5.969305288,0.0,0.0,6.420821623,12.25546581,12.84164325,9.589074368,44.5,1,1,1,1
134.1073697,3.66390246,1.632423183,1.632423183,1.006949457,1.006949457,0.519372909,0.253287798,12.07327168,6.286160523,99.06841391,1.555555556,2.0,2.111111111,-0.57,90.061,5.43,9.725324074,-0.930555556,4,6.103966388,5.969305288,0.0,0.0,0.0,12.94444173,6.103966388,4.794537184,30.0,1,1,0,1
364.4772865,8.360173345,4.495222506,5.127678038,2.877676248,4.567679585,2.180638046,0.832505127,20.53354548,39.54147877,268.0807695,1.357142857,2.0,2.428571429,-1.15,256.133,7.16313168,11.05095042,-4.496027061,13,0.0,107.1844088,0.0,0.0,0.0,20.76713885,12.20793278,23.08626852,46.65769684,0,0,0,1
69.33515885,3.180739213,1.925234884,1.925234884,1.143738543,1.143738543,0.430064493,0.174620426,5.969305288,5.711685003,103.0633285,1.8,2.2,2.3,-0.61,94.049,2.132115028,9.768055556,-1.078703704,3,0.0,5.969305288,6.066367069,12.13273414,6.076020107,5.969305288,0.0,4.794537184,23.5,1,1,1,1
785.3940622,10.77667556,6.358902535,7.338842317,4.82332408,4.82332408,3.341276042,2.160881146,11.51895686,35.95454174,297.2252117,1.333333333,2.0,2.5,-2.95,264.264,2.992733564,12.435321,-0.174129819,6,16.88524788,0.0,12.13273414,23.77220574,11.83581209,10.96924436,12.20793278,0.0,56.14998229,0,0,0,1
652.6525848,10.50872637,6.415766907,7.990363335,4.74112906,6.410968633,3.358503582,1.491373873,50.53524495,11.51833249,309.1059812,1.2,1.866666667,2.366666667,-1.15,290.119,5.984319466,11.81749711,-4.739606836,14,18.31189916,13.51244052,0.0,0.0,0.0,19.69918214,36.80985867,18.94745182,71.12544434,0,0,0,1
568.3716415,9.27005561,5.761172344,6.0975121,4.737922844,4.737922844,3.146030898,2.291764341,0.0,0.0,224.0837296,1.166666667,1.866666667,2.6,-0.24,212.163,2.484272212,11.11979066,-1.568935185,6,0.0,91.53649165,0.0,0.0,0.0,17.74406608,25.3043057,4.794537184,51.5,0,0,1,1
289.9017745,9.130228955,5.749640156,5.749640156,4.058932915,4.058932915,2.588099173,1.624730989,45.07334581,0.0,260.0297186,1.214285714,1.928571429,2.428571429,-1.63,247.031,3.201490511,10.59031557,-4.853952664,11,18.31189916,13.51244052,0.0,0.0,0.0,23.46809137,24.53980033,13.8256584,44.55468238,0,0,0,1
1815.484547,24.91094036,17.6011891,22.33778027,13.76292725,17.06454127,12.69321828,5.058335908,111.9383227,53.78102731,839.1363383,1.076923077,1.741935484,2.368421053,-2.44,819.318,14.71821397,12.36195556,-5.575939234,29,36.25988634,23.46809137,128.140371,6.9237372,36.25128304,69.14135342,134.8856594,55.4920294,109.6519141,0,0,0,1
568.3716415,10.9113027,5.366235992,7.788721073,4.394068629,7.718719526,3.152948118,1.289774586,53.60065142,0.0,287.0550145,1.533333333,1.866666667,2.266666667,-1.35,264.195,3.453383332,11.6434981,-5.575940976,11,0.0,15.64539425,0.0,6.9237372,6.606881965,21.61469953,53.60065142,17.9644751,83.77135344,0,0,1,1
