allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,Hardness
84.0,12.421,42.0,5.0,98.3407975,9.1985,2.03,1.955,1.2999999999999998,0.429675,3.89105,3.5
64.0,10.96,32.5,4.5,72.2365,9.8771,2.24,1.88,1.12,0.4776649999999999,5.48,2.0
38.0,4.542664,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.8316666666666666,1.7,0.8866666666666666,0.4767116666666666,1.0408,5.8
60.0,6.283996,12.0,4.8,25.7926972413,11.2603,2.754,1.7420000000000002,0.8699999999999999,0.4907199999999999,1.0627,5.5
96.0,15.43,48.0,4.0,116.3255,9.01375,2.295,2.045,1.36,0.42668,10.97,2.0
42.0,7.143328,16.5,4.0,35.468537,9.695,2.205,1.92,1.13,0.4743239999999999,1.83476,3.0
116.0,7.957992,11.6,4.8,23.231818,10.93895,2.634,1.6800000000000002,0.96,0.4911100000000001,1.06784,5.5
128.0,20.415992000000006,13.8,4.8,27.188418,10.98774,2.81,1.7400000000000002,0.86,0.49282,1.86069,6.0
184.0,41.060299,23.0,5.0,49.224449375000006,10.999625,2.295,1.825,0.945,0.4673040000000001,3.20755,3.8
58.0,4.907327,11.5,4.666666666666667,22.71843416666667,10.938358333333332,2.6308333333333334,1.781666666666667,0.9733333333333332,0.4912400000000001,0.69411,5.5
38.0,9.577996,12.5,4.0,24.808518,10.909175,2.79,1.7,0.965,0.4927359999999999,1.9368,6.0
790.0,121.42,35.36,5.28,79.33656,9.370384,2.298,1.9072,1.2,0.4618992,3.87311,2.5
127.0,26.254656,21.83333333333333,5.166666666666667,55.64164,9.138583333333331,2.274,1.9072,1.16,0.4709133333333334,3.11002,2.5
46.0,7.876747749999999,14.8,4.8,29.525338,9.65936,2.225,1.908,1.2399999999999998,0.477015,1.775,5.5
20.0,0.8649950000000001,10.0,4.0,20.9940862215,8.65415,1.79,2.055,1.39,0.476095,0.4325,2.0
72.0,4.073996,9.5,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.498666,0.40894,7.5
100.0,10.670656,10.0,4.681818181818182,20.077018,10.930688888888891,2.7030000000000003,1.6780000000000002,0.945,0.4964981818181819,0.7958,6.0
96.0,23.193328,11.142857142857142,3.7142857142857135,24.699605857142853,10.911928571428572,2.225714285714285,1.772857142857143,0.9185714285714284,0.4807514285714286,1.54573,2.5
232.0,34.18948,11.6,4.4,24.085483,10.73364,2.8280000000000003,1.6800000000000002,0.8959999999999999,0.4930319999999999,1.05428,5.5
122.0,10.803992,12.2,4.4,25.7926972413,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,1.02048,6.3
474.0,37.0104575,6.333333333333332,3.9166666666666665,11.990559656984123,12.714558333333336,2.774285714285714,1.4466666666666663,0.6208333333333335,0.6612241666666667,0.5043,3.0
60.0,8.42666,12.0,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,1.7466666666666668,0.92,0.4916733333333334,1.86069,6.0
30.0,1.7431599999999998,7.75,4.0,15.69310028,11.50615,2.743,1.5460000000000005,0.7880000000000001,0.4776649999999999,0.6508,5.0
68.0,4.542664,7.333333333333332,4.666666666666667,14.900337645777777,11.260116666666669,2.77,1.5566666666666666,0.6166666666666667,0.60431722222223,0.66668,5.8
884.0,121.42,35.36,5.28,82.56124,9.370384,2.298,1.9072,1.2,0.4618992,1.04374,2.5
196.0,30.92,24.5,5.5,53.4902975,10.0743,2.295,1.545,1.12,0.4697149999999999,2.1154,1.8
80.0,4.542664,5.333333333333332,3.0,10.649558888888889,13.51252,2.668,1.336666666666667,0.5053333333333333,0.7623686666666668,0.27146,2.3
100.0,8.337992,10.0,4.8,20.213348778,10.987245,2.694,1.791,0.974,0.4927989999999999,0.96683,6.8
100.0,15.593,50.0,3.2,116.3255,8.31996,2.0200000000000005,2.064,1.4220000000000002,0.40338,6.17571,2.0
66.0,3.555328,13.6,4.333333333333333,27.188418,10.63215,2.33,1.875,0.98,0.4878333333333333,1.09501,3.0
90.0,11.463996000000002,11.6,5.6,24.085483,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,1.0627,2.5
58.0,7.558488000000001,11.6,4.0,24.5691257,10.73364,2.694,1.7020000000000004,0.928,0.490932,1.06784,1.5
182.0,25.021992,20.22222222222221,4.666666666666667,47.085097777777776,11.458755555555555,2.771111111111112,1.724444444444445,0.9666666666666666,0.47855,2.78022,6.0
126.0,20.834,20.875,4.875,43.952,10.39875,2.640625,1.86625,0.9525,0.49901,2.22761,5.5
116.0,11.35599,38.66666666666666,4.333333333333333,92.69733333333332,11.1173,2.0733333333333333,1.9433333333333327,1.15,0.4515899999999999,6.7765,2.5
246.0,38.191,24.5,4.8,58.30341800000001,11.177555000000002,2.865,1.7795,0.946,0.4679350000000001,4.86552,1.8
194.0,27.10599,49.0,5.0,119.6295,8.888349999999997,2.19,1.91,1.245,0.44736,1.3513,2.5
391.3,5.230979499999999,9.310096153846152,4.443701923076923,18.5465357192,11.66565841346154,2.7210817307692308,1.6373557692307696,0.8224519230769232,0.546117764423077,0.68199,2.0
68.0,10.507072,10.0,4.0,20.322035645125,10.629,2.79,1.79,0.945,0.4931925,1.86069,5.5
120.0,7.876747749999999,12.0,4.8,24.789618,11.91369,2.7060000000000004,1.705,0.7244444444444444,0.6081561111111111,1.3748,5.5
151.0,15.232328,51.0,3.5,121.02273333333332,8.888349999999997,2.2266666666666666,2.0966666666666667,1.1,0.4053733333333333,7.98667,3.8
258.0,16.292981,6.972972972972973,3.891891891891892,13.687937756756757,12.405356756756756,2.7064864864864866,1.4851351351351352,0.6524324324324324,0.6584424324324325,0.11391,4.5
38.0,6.674328,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.81,1.7166666666666668,0.86,0.4865066666666666,1.11239,4.8
134.0,22.98,49.0,4.333333333333333,119.6295,9.512,2.0733333333333333,1.9433333333333327,1.2333333333333334,0.4269199999999999,6.78667,5.5
58.0,8.505991999999999,10.0,4.8,20.077018,10.73364,2.7060000000000004,1.6780000000000002,0.946,0.498454,0.94589,5.5
515.0,37.0104575,10.44,4.44,20.85344705555556,10.745844000000002,2.5696000000000003,1.6364,0.9368,0.5140581249999999,0.82121,5.5
46.0,8.962995000000003,23.0,5.0,49.496,10.347,2.53,1.855,1.11,0.4679350000000001,3.89105,2.8
104.0,12.843328,18.666666666666668,4.0,40.968055,11.1173,2.9466666666666668,1.7366666666666666,0.8933333333333332,0.4795066666666667,2.94712,6.0
106.0,11.463996000000002,35.36,4.8,72.2365,10.13144,2.352,1.8200000000000005,1.104,0.475566,5.50017,2.0
144.0,20.3188215,48.0,4.0,118.019,11.70255,2.53,1.9,1.1800000000000002,0.4391649999999999,6.78667,1.5
32.0,1.7,8.0,4.0,16.862137999999998,11.2603,2.55,1.7,0.75,0.49954,0.6415,10.0
284.0,38.844,31.714285714285715,4.285714285714286,70.671885,9.0611,1.9242857142857144,1.904285714285714,1.3257142857142856,0.4375828571428572,5.86433,3.8
174.0,41.181992,23.0,4.333333333333333,54.026915,11.354766666666668,2.83,1.7166666666666668,0.915,0.4729766666666666,4.19744,5.8
38.0,2.3341635000000003,12.666666666666664,5.333333333333333,26.024935442,10.686195833333334,2.706666666666667,1.781666666666667,0.9733333333333332,0.4818274999999999,0.41631,5.5
232.0,27.432984,11.4,4.6,24.085483,10.93895,2.682,1.6840000000000002,0.91,0.495329,1.27179,6.0
80.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,1.2568,3.8
112.0,8.831992,16.8,5.6,35.468537,12.59399,2.572,1.796,0.974,0.475954,3.11002,2.0
108.0,7.957992,9.2,4.8,18.439538,11.79886,2.675,1.736,0.8590000000000001,0.499726,0.54957,3.8
72.0,13.747992000000002,12.8,5.6,24.5691257,12.18425,2.884,1.736,0.944,0.489272,1.69886,6.0
58.0,11.463996000000002,19.0,5.6,39.568056,12.0863,2.94,1.6520000000000004,0.928,0.476196,2.6772,2.5
96.0,10.584328,12.666666666666664,5.0,24.654186666666664,11.373216666666664,2.736666666666667,1.7566666666666666,0.96,0.4895066666666667,1.36058,6.0
43.0,7.441332000000001,8.5,4.5,16.79290975,12.04083,2.6725000000000003,1.6325,0.8525,0.4391649999999999,0.69519,1.5
50.0,15.43,50.0,4.0,117.386335,10.599905,2.295,1.9,1.36,0.42668,7.715,2.5
58.0,4.03,11.6,4.8,23.231818,11.023840000000002,2.644,1.794,0.96,0.499514,0.8148,5.5
108.0,7.767992,10.8,4.8,21.654418,11.33044,2.684,1.7,0.914,0.49897,0.69519,2.5
72.0,5.876743749999998,7.944444444444445,4.4444444444444455,14.996859625,11.734294444444444,2.6866666666666665,1.544,0.7244444444444444,0.5502422222222223,0.61167,6.3
50.0,4.243996,10.0,4.8,20.2988926326,11.023840000000002,2.698,1.648,0.836,0.499514,0.88799,6.0
114.0,15.43,11.4,4.8,24.033618,11.90626,2.904,1.656,0.8240000000000001,0.47907,2.19978,6.0
126.0,13.747992000000002,12.6,4.4,26.385218,11.5619,2.8280000000000003,1.7520000000000002,0.928,0.48502,2.41982,6.0
136.0,29.602464500000004,22.0,4.666666666666667,51.25268666666667,11.239316666666667,2.8816666666666664,1.7166666666666668,0.8933333333333332,0.4927359999999999,1.38084,5.8
46.0,9.93196,23.0,4.0,49.496,10.347,2.53,1.855,1.11,0.4673040000000001,2.95748,3.8
64.0,15.593,32.0,5.0,71.6571,10.39875,2.295,1.855,1.36,0.4697149999999999,3.52186,4.0
126.0,16.676996,12.6,4.8,24.789618,11.777640000000002,2.684,1.6880000000000002,0.828,0.485063,1.51422,5.5
74.0,7.312664,14.333333333333336,5.333333333333333,28.97870133333333,11.82415,2.9266666666666663,1.62,0.8150000000000001,0.4830383333333333,2.6772,6.3
124.0,15.266328,20.666666666666668,5.0,46.44374833333333,11.63995,2.901666666666667,1.72,0.92,0.4767116666666666,3.1504,5.5
144.0,10.507072,24.66666666666667,4.0,53.05033333333333,9.8771,2.4133333333333336,1.9,1.13,0.4690149999999999,4.7232,4.5
66.0,7.734660000000001,10.0,5.0,20.255278375,11.33044,2.6725000000000003,1.705,0.8800000000000001,0.495275,0.77105,5.5
64.0,10.507072,12.0,4.8,24.789618,10.59066,2.58,1.8000000000000005,1.04,0.491678,0.98478,6.0
137.0,13.925328000000002,21.91666666666667,4.666666666666667,47.98568666666667,11.252966666666666,2.806666666666666,1.7166666666666668,1.0833333333333333,0.4795066666666667,1.16243,6.8
90.0,11.463996000000002,10.0,3.2,20.93888802,12.0863,2.766,1.5419999999999998,0.71,0.5896600000000001,1.80256,4.0
42.0,7.4428315,10.6,4.8,21.9893120372,12.59399,2.8360000000000003,1.662,0.836,0.475566,0.51227,3.8
20.0,0.32,10.0,4.0,20.9940862215,9.01375,2.295,2.045,1.36,0.42668,0.0,3.0
82.0,13.551332,41.0,4.0,95.225235,9.1985,2.28,1.955,1.2999999999999998,0.437,6.77567,2.5
235.0,60.67400000000001,31.1,4.65,70.86454624999998,9.370384,2.279,1.9072,1.2145,0.4628675,6.0674,2.8
120.0,7.441332000000001,12.0,4.0,24.808518,11.2603,2.045,1.6795000000000002,0.905,0.48855,1.0359,5.0
100.0,10.065992,10.0,4.8,20.016938,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.73671,6.0
50.0,5.203996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.84098,6.0
58.0,3.555328,11.0,4.333333333333333,23.033434166666662,11.260116666666669,2.7433333333333336,1.7100000000000002,0.9116666666666668,0.46833,0.60442,4.3
286.0,52.257992,31.777777777777786,4.666666666666667,77.32431666666669,11.61422,2.815555555555556,1.7744444444444447,0.9811111111111112,0.4659433333333333,5.80644,6.0
100.0,8.147992,10.0,4.8,20.2988926326,12.04083,2.675,1.6309999999999998,0.91,0.498666,0.8148,6.0
278.0,38.844,24.57142857142857,4.571428571428571,53.43438714285714,10.584314285714289,2.772857142857145,1.7385714285714289,1.2,0.4789185714285714,4.5665,4.0
40.0,2.3341635000000003,6.666666666666668,4.666666666666667,13.016128333333334,12.700466666666664,2.77,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.43591,4.0
64.0,10.96,22.5,4.5,49.224449375000006,9.0872,2.24,1.9325,1.1800000000000002,0.4756775,5.07625,3.0
246.0,26.015984,12.5,4.8,25.386556894,10.909175,2.799,1.7574999999999998,0.899,0.492719,1.70947,6.0
56.0,8.885992,11.3,4.8,23.0113257,12.0863,2.755,1.5509999999999995,0.71,0.4911100000000001,1.39322,6.0
242.0,36.025984,12.1,4.8,24.88692185,11.177555000000002,2.7845,1.717,0.8649999999999999,0.4927989999999999,1.12352,6.0
66.0,7.134331999999999,25.2,4.0,58.30341800000001,9.370384,2.33,1.8,1.228,0.474115,4.45167,6.8
128.0,4.9568275,8.4,4.0,16.862137999999998,11.95216,2.8240000000000003,1.6800000000000002,0.8140000000000001,0.499404,0.79244,5.3
235.0,41.060299,23.0,4.0,49.496,10.75912,2.53,1.732,0.9,0.474714,4.11583,2.5
100.0,7.558488000000001,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.499726,0.77752,3.0
70.0,2.008328,4.666666666666667,3.2,8.773226666666666,11.9482,2.668,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.26619,2.3
127.0,13.385996,31.1,4.8,70.92449475,9.65936,2.298,1.9072,1.1949999999999998,0.4442925,6.16352,3.8
87.0,40.61,21.75,4.0,45.87725,9.300975,2.25375,1.86625,1.1275,0.4756775,5.67675,3.0
104.0,8.941324,11.333333333333336,5.666666666666668,38.89702,11.82415,2.8816666666666664,1.714,0.9266666666666667,0.4663883333333334,0.58973,4.5
82.0,10.96,42.0,4.0,102.82756,9.0872,2.24,1.908,1.2999999999999998,0.4315125,5.48,2.0
79.0,17.593,22.4,5.6,49.204038,9.370384,2.3680000000000003,1.904,1.1840000000000002,0.4618992,5.86433,2.0
564.0,37.304296,5.5,3.333333333333333,10.93022354222222,13.54915,2.6844444444444444,1.388888888888892,0.7244444444444444,0.6061694444444444,0.85549,3.8
150.0,12.56632,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.895,0.486658,0.8159,6.5
100.0,4.70174775,10.0,4.8,20.213348778,11.023840000000002,2.5712,1.8200000000000005,0.956,0.49282,0.96683,9.8
144.0,11.463996000000002,6.0,3.8,12.624885,12.20004,2.7950000000000004,1.5419999999999998,0.703,0.5896600000000001,0.52252,2.5
92.0,8.862328,9.666666666666666,5.166666666666667,19.397353333333328,11.711716666666668,2.828333333333333,1.6450000000000002,0.8416666666666668,0.4987149999999999,1.10889,4.0
84.0,12.421,14.8,4.0,31.574635600000004,11.14446,2.684,1.732,0.9,0.4820359999999999,1.66969,6.3
176.0,9.93196,8.8,4.8,18.5863611398,12.63188,2.8355,1.6795000000000002,0.9190000000000002,0.4690149999999999,0.71978,2.8
50.0,4.243996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.72824,7.8
74.0,14.883996000000002,19.0,4.8,39.568056,11.38168,2.7660000000000005,1.7400000000000002,0.96,0.4820359999999999,2.18789,5.5
100.0,7.4428315,10.0,4.0,20.44888925844444,10.6397,2.545,1.9433333333333327,0.9666666666666668,0.4911100000000001,0.78834,10.0
96.0,8.42666,12.0,4.75,24.50301875,11.1479375,2.705,1.765,0.945,0.49463625,2.16838,5.0
55.0,9.143996,11.0,4.8,22.9889468,11.909720000000002,2.884,1.662,0.792,0.490932,1.96919,3.8
58.0,4.542664,9.333333333333332,4.666666666666667,19.240395713333328,10.711958333333332,2.7466666666666666,1.78,0.9933333333333336,0.4912400000000001,1.03881,6.0
127.0,13.072963,31.0,4.0,70.86662595238093,9.3432,1.9775,1.8875,1.1949999999999998,0.4628675,6.523,4.3
46.0,2.008328,4.666666666666667,3.2,8.808713333333333,13.51252,2.668,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.13641,2.5
126.0,26.090000000000003,13.6,4.8,29.568292,11.023840000000002,2.743,1.7262499999999998,0.914,0.48502,2.53985,6.0
137.0,13.612327000000002,22.0,4.666666666666667,54.27519833333333,11.654066666666669,2.7466666666666666,1.711666666666667,0.9183333333333332,0.4800083333333334,2.18789,6.5
124.0,17.593,20.666666666666668,5.0,46.44374833333333,9.6769,2.901666666666667,1.8966666666666667,1.15,0.4767116666666666,5.86433,5.5
55.0,9.103996,11.0,4.8,24.033618,11.909720000000002,2.884,1.662,0.792,0.491604,1.81103,5.5
156.0,17.053984,15.2,4.4,31.204917046,11.43734,2.352,1.7880000000000005,0.926,0.4818274999999999,1.8688,3.5
100.0,5.62148,10.0,4.8,20.9941265318,12.59399,2.8280000000000003,1.747,0.964,0.475954,0.77752,2.5
96.0,15.55,48.0,4.0,116.3255,10.52605,1.98,2.045,1.2999999999999998,0.4442925,7.7965,5.5
126.0,20.855328,21.0,4.666666666666667,47.98568666666667,9.085316666666666,2.806666666666666,1.8133333333333328,1.18,0.4865066666666666,2.07755,5.8
126.0,10.209328,12.666666666666664,4.666666666666667,26.621686666666665,11.408266666666668,2.7433333333333336,1.7616666666666667,0.9666666666666666,0.4836016666666667,1.26278,4.8
86.0,4.5453280000000005,14.333333333333336,4.0,30.55068666666667,9.05335,2.3816666666666664,1.7166666666666668,1.04,0.4878333333333333,1.0608,3.0
126.0,19.382,32.0,4.8,71.6571,9.8771,2.295,1.88,1.12,0.476095,2.28126,2.5
100.0,8.432984,10.0,4.8,20.2988926326,10.833850000000002,2.6870000000000003,1.654,0.936,0.491714,0.84313,6.8
46.0,13.35,20.5,4.0,49.496,9.8771,2.725,1.75,1.045,0.477015,3.87311,3.8
30.0,1.7431599999999998,10.0,5.333333333333333,20.766935442,14.163933333333333,3.09,1.5566666666666666,0.8666666666666666,0.48039,0.67999,7.0
93.0,10.082327,7.75,3.9166666666666665,15.57035849983333,12.874275000000004,2.7883333333333336,1.4466666666666663,0.6208333333333335,0.6598700000000001,1.0047,4.0
104.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,11.0863,2.295,1.7166666666666668,1.1933333333333334,0.4878333333333333,1.47355,5.5
72.0,4.073996,7.5,4.0,15.71835125,11.7051,2.7275,1.495,0.71,0.6184925,0.61805,3.5
130.0,13.747992000000002,21.83333333333333,5.166666666666667,45.87725,9.370384,2.298,1.9066666666666665,1.2,0.478464,5.62731,3.8
112.0,10.637992,12.444444444444445,4.333333333333333,25.756242222222227,11.493638888888889,2.7466666666666666,1.7388888888888892,0.9488888888888888,0.4909111111111111,0.19112,6.0
38.0,4.075328000000002,10.0,4.666666666666667,20.02735333333333,11.406733333333335,2.806666666666666,1.7133333333333336,0.8066666666666666,0.4982226666666666,0.85728,6.5
592.0,38.109964,10.545454545454543,4.909090909090909,21.24292365909091,11.236768181818,2.7384090909090912,1.718636363636364,0.8925,0.4964981818181819,0.7768,5.5
196.0,24.409986,24.5,5.5,53.4902975,11.1479375,2.9225000000000003,1.725,0.955,0.468765,3.47589,2.5
43.0,8.147992,11.0,4.8,23.231818,11.23408,2.7270000000000003,1.767,0.91,0.499404,1.47116,6.0
100.0,7.65066,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.492719,0.8315,7.5
454.0,50.8161515,21.619047619047624,4.9523809523809526,51.37534476190477,12.055304761904766,2.667142857142857,1.7076190476190476,0.8733333333333335,0.5145928571428572,2.42074,2.8
122.0,8.109328,12.5,4.8,24.789618,11.288,2.7380000000000004,1.75,0.96,0.48502,1.775,10.0
100.0,8.147992,10.0,4.8,20.077018,10.600980000000002,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.01032,6.0
200.0,8.903332,10.0,4.0,20.15577185,11.43734,2.675,1.711,0.9229999999999998,0.4946015000000001,0.8159,5.8
220.0,24.574384,27.6,5.2,65.56541800000001,11.14446,2.826,1.754,0.914,0.4673040000000001,3.57614,2.0
96.0,8.045,12.0,4.0,24.808518,10.63215,2.675,1.745,0.905,0.48855,1.36305,5.5
126.0,17.623983999999997,25.2,4.8,58.30341800000001,10.629,2.755,1.7420000000000002,0.9559999999999998,0.4660609999999999,2.8386,5.5
82.0,15.593,41.0,3.5,90.2267,8.12415,1.98,2.015,1.285,0.447985,7.01317,5.5
63.0,13.89,12.6,4.8,25.023328,10.13144,2.352,1.9072,0.828,0.4822649999999999,1.56776,6.0
68.0,9.673996,13.6,4.8,29.525338,10.59066,2.694,1.7480000000000002,0.829,0.48502,2.37162,6.5
242.0,17.053984,11.3,4.78125,24.085483,10.999625,2.6796,1.6795000000000002,0.91,0.5427912500000001,1.86581,7.5
80.0,8.841328,10.0,4.833333333333333,20.016938,10.63215,2.6366666666666663,1.767,0.91,0.4927359999999999,0.83076,5.5
128.0,20.415992000000006,12.8,5.2,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,0.49916,6.0
228.0,24.409986,28.5,5.5,68.16233625,11.6104,2.8487500000000003,1.725,0.94625,0.468765,3.1504,2.5
90.0,9.133,19.0,4.0,39.568056,9.08885,2.225,1.907,1.15,0.4820359999999999,2.94712,3.5
46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,2.17405,2.5
110.0,1.7401675,4.583333333333333,3.0,8.71100505325,13.161829166666667,2.279,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.36822,2.5
94.0,11.202328,31.33333333333333,4.333333333333333,75.83935333333334,9.273855,2.1866666666666665,1.923333333333333,1.1933333333333334,0.4775399999999999,1.86481,5.3
111.0,11.206324,9.25,3.9166666666666665,19.232677916666667,12.8161,2.67125,1.5508333333333333,0.8233333333333333,0.6598700000000001,1.7909,3.8
126.0,20.855328,22.33333333333333,5.0,47.98568666666667,11.496916666666666,2.9266666666666663,1.711666666666667,0.9116666666666668,0.478464,2.53683,5.5
593.0,40.2521235,10.5,4.660714285714286,21.39612501785714,11.70255,2.6764285714285707,1.497142857142857,0.71,0.4966602142857143,0.69207,5.5
50.0,5.439908,10.0,4.75,20.492449117625004,11.1479375,2.705,1.75,0.945,0.49463625,0.88799,5.0
108.0,4.243996,9.2,4.8,18.439538,11.33044,2.805,1.656,0.8480000000000001,0.498454,0.8886,3.5
90.0,3.551332,9.0,4.0,18.439538,12.2603,2.545,1.545,0.7152,0.6184925,0.8159,8.0
100.0,7.558488000000001,9.2,4.6,18.439538,11.777640000000002,2.752,1.6880000000000002,0.836,0.4991960000000001,0.42861,2.0
128.0,8.089928,16.5,4.8,33.33735333333333,11.20276,2.727,1.767,0.91,0.496167,0.48409,2.8
38.0,4.542664,12.666666666666664,4.666666666666667,24.808518,11.354766666666668,2.806666666666666,1.806666666666666,0.92,0.4865066666666666,1.05428,5.8
100.0,8.337992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.97737,6.0
100.0,8.147992,10.0,4.8,20.016938,11.38168,2.675,1.736,0.945,0.499726,0.87067,6.0
126.0,24.70666,25.2,4.8,58.30341800000001,11.11696,2.884,1.7420000000000002,0.928,0.467568,4.08822,6.0
233.0,25.494,25.2,5.6,58.30341800000001,9.65936,2.298,1.9072,1.224,0.467568,4.28689,2.5
242.0,34.723984,12.2,4.8,24.789618,11.177555000000002,2.752,1.7200000000000002,0.928,0.491678,1.61291,6.0
100.0,5.62148,10.0,4.8,20.9941265318,10.73364,2.455,1.9072,0.964,0.4960699999999999,0.80212,6.0
72.0,4.073996,9.0,4.8,18.439538,11.908885,2.805,1.656,0.8480000000000001,0.491678,0.81739,5.5
116.0,9.107996000000002,11.6,4.8,23.231818,10.73364,2.81,1.7400000000000002,0.86,0.4927189999999999,1.42326,6.0
60.0,10.96,20.0,4.0,43.498522,9.695,2.065,1.925,1.165,0.477015,4.74,3.8
66.0,6.697992,13.2,4.8,27.188418,10.833850000000002,2.884,1.662,1.028,0.490932,1.66028,6.0
185.0,20.29466,20.75,4.5,43.498522,11.7051,2.885,1.955,0.945,0.476095,1.16243,3.5
61.0,9.683996,11.6,4.8,23.099694928,11.06572,2.675,1.905,0.905,0.48827,1.89676,5.5
146.0,18.20589925,14.857142857142858,5.5,32.94630914285714,11.204128571428573,2.79,1.7442857142857144,0.9485714285714286,0.4697149999999999,3.47589,2.8
60.0,9.107996000000002,12.0,4.8,24.789618,11.38168,2.81,1.754,0.782,0.491604,1.71759,6.0
50.0,5.401996,10.0,4.8,20.016938,12.30176,2.774,1.648,0.8800000000000001,0.491714,1.0804,5.5
50.0,5.439908,10.0,5.0,20.6514236725,11.026725,2.79,1.6725,0.8525,0.4956075,0.7176,6.8
100.0,15.232328,50.0,4.0,121.02273333333332,8.504133333333334,2.1466666666666665,2.0066666666666664,1.1366666666666667,0.42632,7.7965,2.3
96.0,15.43,48.0,4.0,102.82756,9.8771,2.115,2.0975,1.1275,0.447985,2.1154,2.5
226.0,37.007299,11.3,4.7,24.75087845,11.10535,2.62,1.7200000000000002,0.944,0.4959356250000001,0.89374,6.5
208.0,15.78748,10.4,4.8,21.0615472413,11.43734,2.721,1.7420000000000002,0.9229999999999998,0.4946015000000001,0.69411,2.8
92.0,10.207996,12.2,4.8,24.808518,11.33044,2.7270000000000003,1.6780000000000002,0.892,0.498454,1.85565,6.5
236.18,24.150564000000003,22.83333333333333,4.666666666666667,50.1315,11.177555000000002,2.9266666666666663,1.7233333333333334,0.9183333333333332,0.4568033333333333,4.7232,6.8
46.0,13.385996,15.2,4.0,31.937418,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.48855,1.3008,6.0
100.0,15.232328,50.0,4.666666666666667,117.386335,8.504133333333334,2.1466666666666665,2.0066666666666664,1.2533333333333334,0.4568033333333333,7.66667,2.3
70.0,8.941324,10.0,4.666666666666667,20.185395713333328,11.755999999999998,2.33,1.6495833333333334,0.8933333333333332,0.4966916666666667,0.86684,6.5
106.0,22.886328,22.2857142857142,4.285714285714286,47.3154225304,9.085314285714286,2.279285714285714,1.9085714285714288,1.1314285714285717,0.4553328571428572,2.58333,3.8
120.0,8.147992,12.0,4.6,26.2038268,11.79886,2.805,1.656,0.8240000000000001,0.491678,1.69886,6.0
224.0,17.24689925,11.5,4.75,24.556188775,11.100835,2.7845,1.7262499999999998,0.965,0.4927989999999999,0.8506,6.3
108.0,9.107996000000002,10.8,4.8,21.9893120372,11.173174,2.8355,1.7420000000000002,0.86,0.4927359999999999,0.78937,6.8
108.0,9.683996,11.6,4.8,24.50301875,11.023840000000002,2.865,1.717,0.836,0.4927359999999999,1.8216,6.0
58.0,9.133,14.333333333333336,4.666666666666667,29.525338,9.08885,2.295,1.7166666666666668,0.92,0.4878333333333333,1.96919,3.8
64.0,13.55,32.0,4.0,72.2365,9.1985,2.3680000000000003,1.9072,1.4220000000000002,0.448895,3.18933,3.0
104.0,13.611328000000002,17.333333333333332,4.666666666666667,27.95135333333333,11.496916666666666,2.8716666666666666,1.75,0.9433333333333334,0.4865066666666666,2.18789,5.5
296.0,34.058654,42.285714285714285,5.428571428571429,103.49857999999998,9.0611,2.657142857142857,1.9085714285714288,1.09,0.4494728571428572,5.62731,2.5
220.0,41.181992,24.444444444444446,5.333333333333333,58.30341800000001,11.2869,2.8522222222222213,1.7388888888888892,0.9111111111111108,0.4799622222222223,2.6108,6.0
127.0,20.29466,31.0,4.0,69.59212799999999,11.510862500000002,1.95,1.9072,1.0266666666666666,0.4526666666666667,6.78733,5.8
72.0,4.073996,10.6,4.8,21.654418,11.20276,2.7270000000000003,1.767,0.9259999999999998,0.498984,0.79955,3.8
120.0,8.941324,10.0,4.666666666666667,20.185395713333328,10.958558333333334,2.6366666666666663,1.79,0.9250000000000002,0.4960433333333333,0.74511,5.5
